Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,God's Plan,Drake,45168581,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-01-19,2018-01-26,GLB,0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,audio_features,2XW4DbS6NddZxRPm5rMCeY,spotify:track:2XW4DbS6NddZxRPm5rMCeY,https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY,https://api.spotify.com/v1/audio-analysis/2XW4DbS6NddZxRPm5rMCeY,198960,4,Hip hop,2018-01-20,single
2,Havana (feat. Young Thug),Camila Cabello,27840951,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-01-19,2018-01-26,GLB,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,Pop,2018-01-12,album
3,rockstar,Post Malone,26312718,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-01-19,2018-01-26,GLB,0.577,0.522,5,-6.594,0,0.0984,0.13,9.03e-05,0.142,0.119,159.772,audio_features,7wGoVu4Dady5GV0Sv4UIsx,spotify:track:7wGoVu4Dady5GV0Sv4UIsx,https://api.spotify.com/v1/tracks/7wGoVu4Dady5GV0Sv4UIsx,https://api.spotify.com/v1/audio-analysis/7wGoVu4Dady5GV0Sv4UIsx,218320,4,Hip hop,2017-09-15,single
4,River (feat. Ed Sheeran),Eminem,21443004,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-19,2018-01-26,GLB,0.757,0.748,8,-5.794,0,0.473,0.17,0.0,0.0759,0.693,90.052,audio_features,5UEnHoDYpsxlfzWLZIc7LD,spotify:track:5UEnHoDYpsxlfzWLZIc7LD,https://api.spotify.com/v1/tracks/5UEnHoDYpsxlfzWLZIc7LD,https://api.spotify.com/v1/audio-analysis/5UEnHoDYpsxlfzWLZIc7LD,221013,4,Hip hop,2017-12-15,album
5,Wolves,Selena Gomez,19444440,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-01-19,2018-01-26,GLB,0.715,0.802,11,-4.647,0,0.0394,0.139,0.0,0.177,0.327,124.989,audio_features,7EmGUiUaOSGDnUUQUDrOXC,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,https://api.spotify.com/v1/tracks/7EmGUiUaOSGDnUUQUDrOXC,https://api.spotify.com/v1/audio-analysis/7EmGUiUaOSGDnUUQUDrOXC,197993,4,Pop,2017-10-25,single
6,Finesse - Remix; feat. Cardi B,Bruno Mars,19294059,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-19,2018-01-26,GLB,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,audio_features,3Vo4wInECJQuz9BIBMOu8i,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,217289,4,Pop,2017-12-20,single
7,Never Be the Same,Camila Cabello,19083169,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-19,2018-01-26,GLB,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4,Pop,2018-01-12,album
8,Échame La Culpa,Luis Fonsi,18512448,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-19,2018-01-26,GLB,0.724,0.895,7,-3.617,1,0.0411,0.0322,0.0,0.097,0.64,96.022,audio_features,1zsG4eaZmkA1dvjDDsAGLK,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,https://api.spotify.com/v1/tracks/1zsG4eaZmkA1dvjDDsAGLK,https://api.spotify.com/v1/audio-analysis/1zsG4eaZmkA1dvjDDsAGLK,173720,4,Latin,2017-11-17,single
9,Him & I (with Halsey),G-Eazy,18016456,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-19,2018-01-26,GLB,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,Hip hop,2017-12-15,album
10,IDGAF,Dua Lipa,17952837,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-19,2018-01-26,GLB,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,audio_features,76cy1WJvNGJTj78UqeA5zr,spotify:track:76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,217947,4,Pop,2017-06-02,album
11,New Rules,Dua Lipa,17749086,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-01-19,2018-01-26,GLB,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4,Pop,2017-06-02,album
12,Let You Down,NF,17635951,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-19,2018-01-26,GLB,0.659,0.716,5,-5.673,0,0.111,0.33,0.0,0.173,0.437,148.015,audio_features,6mrKP2jyIQmM0rw6fQryjr,spotify:track:6mrKP2jyIQmM0rw6fQryjr,https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr,https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr,212120,4,Hip hop,2017-10-06,album
13,Perfect,Ed Sheeran,17307923,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-01-19,2018-01-26,GLB,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,Pop,2017-03-03,album
14,All The Stars (with SZA),Kendrick Lamar,14988209,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-19,2018-01-26,GLB,0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,audio_features,12SJpYZEdj4kzWZ8FPFg4Y,spotify:track:12SJpYZEdj4kzWZ8FPFg4Y,https://api.spotify.com/v1/tracks/12SJpYZEdj4kzWZ8FPFg4Y,https://api.spotify.com/v1/audio-analysis/12SJpYZEdj4kzWZ8FPFg4Y,235540,4,Hip hop,2018-01-04,single
15,Sick Boy,The Chainsmokers,14505810,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-01-19,2018-01-26,GLB,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066,audio_features,7jqDzXJS0K0Re8uphYNit0,spotify:track:7jqDzXJS0K0Re8uphYNit0,https://api.spotify.com/v1/tracks/7jqDzXJS0K0Re8uphYNit0,https://api.spotify.com/v1/audio-analysis/7jqDzXJS0K0Re8uphYNit0,193893,4,Pop,2018-01-17,single
