Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,SAD!,XXXTENTACION,33620835,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-06-15,2018-06-22,GLB,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,Hip hop,2018-03-16,album
2,Better Now,Post Malone,28714725,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-06-15,2018-06-22,GLB,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4,Hip hop,2018-04-27,album
3,One Kiss (with Dua Lipa),Calvin Harris,25853036,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-06-15,2018-06-22,GLB,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,Pop,2018-04-06,single
4,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,25747641,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-06-15,2018-06-22,GLB,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4,Pop,2018-06-15,album
5,Lucid Dreams,Juice WRLD,25643913,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc,2018-06-15,2018-06-22,GLB,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,0X8DcetL926BYiPJYstJTc,spotify:track:0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/tracks/0X8DcetL926BYiPJYstJTc,https://api.spotify.com/v1/audio-analysis/0X8DcetL926BYiPJYstJTc,239836,4,Hip hop,2018-05-23,album
6,I Like It,Cardi B,25349119,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-06-15,2018-06-22,GLB,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4,Pop,2018-04-06,album
7,Jocelyn Flores,XXXTENTACION,24131781,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-06-15,2018-06-22,GLB,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4,Hip hop,2017-08-25,album
8,Youngblood,5 Seconds of Summer,22841733,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-06-15,2018-06-22,GLB,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4,Pop,2018-06-15,album
9,Back To You,Selena Gomez,22196102,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9,2018-06-15,2018-06-22,GLB,0.6,0.683,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,audio_features,514rhnksEwHUh6LxXsQ4Y9,spotify:track:514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/tracks/514rhnksEwHUh6LxXsQ4Y9,https://api.spotify.com/v1/audio-analysis/514rhnksEwHUh6LxXsQ4Y9,210240,4,Pop,2018-05-18,compilation
10,Moonlight,XXXTENTACION,21727494,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-06-15,2018-06-22,GLB,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4,Hip hop,2018-03-16,album
