Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,7 rings,Ariana Grande,226103,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-08,2019-02-15,THA,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4,Pop,2019-02-08,album
2,มีแค่เรา,F.HERO,165265,https://open.spotify.com/track/7b9aHUDuKbMztMZQ90I7CY,2019-02-08,2019-02-15,THA,0.853,0.806,0,-3.95,0,0.124,0.184,0.0,0.0867,0.895,122.987,audio_features,7b9aHUDuKbMztMZQ90I7CY,spotify:track:7b9aHUDuKbMztMZQ90I7CY,https://api.spotify.com/v1/tracks/7b9aHUDuKbMztMZQ90I7CY,https://api.spotify.com/v1/audio-analysis/7b9aHUDuKbMztMZQ90I7CY,265366,4,Hip hop,2019-01-24,single
3,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,159559,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-08,2019-02-15,THA,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,Hip hop,2018-12-14,album
4,ลาลาลอย (100%),The Toys,154727,https://open.spotify.com/track/3f3L2MP4oniV1bmSxGbcW4,2019-02-08,2019-02-15,THA,0.685,0.738,2,-8.211,1,0.0327,0.252,0.0465,0.111,0.784,85.009,audio_features,3f3L2MP4oniV1bmSxGbcW4,spotify:track:3f3L2MP4oniV1bmSxGbcW4,https://api.spotify.com/v1/tracks/3f3L2MP4oniV1bmSxGbcW4,https://api.spotify.com/v1/audio-analysis/3f3L2MP4oniV1bmSxGbcW4,184000,4,Pop,2018-10-25,album
5,i'm so tired...,Lauv,151272,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-02-08,2019-02-15,THA,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,audio_features,7COXchtUOMd6uIT6HvmRaI,spotify:track:7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,162583,4,Pop,2019-01-24,single
6,ซ่อนกลิ่น,Palmy,145737,https://open.spotify.com/track/7woh2lJvyILYxSQ1kXTI3d,2019-02-08,2019-02-15,THA,0.489,0.714,0,-5.771,1,0.0274,0.0427,0.000306,0.099,0.284,90.991,audio_features,7woh2lJvyILYxSQ1kXTI3d,spotify:track:7woh2lJvyILYxSQ1kXTI3d,https://api.spotify.com/v1/tracks/7woh2lJvyILYxSQ1kXTI3d,https://api.spotify.com/v1/audio-analysis/7woh2lJvyILYxSQ1kXTI3d,251947,4,Pop,2018-10-20,single
7,SOLO,JENNIE,144387,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019-02-08,2019-02-15,THA,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,audio_features,2wVDWtLKXunswWecARNILj,spotify:track:2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,169567,4,Pop,2018-11-12,single
8,"thank u, next",Ariana Grande,139610,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-08,2019-02-15,THA,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4,Pop,2019-02-08,album
9,ดูดี,Polycat,133825,https://open.spotify.com/track/4afuOwuWWRoS8HEw1cyVUZ,2019-02-08,2019-02-15,THA,0.424,0.651,0,-5.306,1,0.0967,0.31,0.0,0.0715,0.636,84.01,audio_features,4afuOwuWWRoS8HEw1cyVUZ,spotify:track:4afuOwuWWRoS8HEw1cyVUZ,https://api.spotify.com/v1/tracks/4afuOwuWWRoS8HEw1cyVUZ,https://api.spotify.com/v1/audio-analysis/4afuOwuWWRoS8HEw1cyVUZ,240000,4,Pop,2018-11-05,single
10,นอกจากชื่อฉัน,ACTART,132284,https://open.spotify.com/track/3nQlPsRsO4mEqVaiqErCLO,2019-02-08,2019-02-15,THA,0.715,0.503,3,-5.5,1,0.0266,0.299,1.92e-06,0.113,0.416,93.023,audio_features,3nQlPsRsO4mEqVaiqErCLO,spotify:track:3nQlPsRsO4mEqVaiqErCLO,https://api.spotify.com/v1/tracks/3nQlPsRsO4mEqVaiqErCLO,https://api.spotify.com/v1/audio-analysis/3nQlPsRsO4mEqVaiqErCLO,238063,4,Pop,2017-05-26,single
11,อาวรณ์,Polycat,129616,https://open.spotify.com/track/2USX969yFQ250hBULh6Ope,2019-02-08,2019-02-15,THA,0.629,0.763,2,-5.47,1,0.0744,0.164,0.0,0.176,0.809,146.012,audio_features,2USX969yFQ250hBULh6Ope,spotify:track:2USX969yFQ250hBULh6Ope,https://api.spotify.com/v1/tracks/2USX969yFQ250hBULh6Ope,https://api.spotify.com/v1/audio-analysis/2USX969yFQ250hBULh6Ope,267123,4,Pop,2018-08-07,single
