Position,Track Name,Artist,Streams,URL,chart_start_date,chart_end_date,chart_country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_genre,album_release_date,album_type
1,good 4 u,Olivia Rodrigo,68911998,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,2021-06-04,2021-06-11,GLB,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4,Pop,2021-05-21,album
2,Todo De Ti,Rauw Alejandro,46247362,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF,2021-06-04,2021-06-11,GLB,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,audio_features,4fSIb4hdOQ151TILNsSEaF,spotify:track:4fSIb4hdOQ151TILNsSEaF,https://api.spotify.com/v1/tracks/4fSIb4hdOQ151TILNsSEaF,https://api.spotify.com/v1/audio-analysis/4fSIb4hdOQ151TILNsSEaF,199604,4,Pop,2021-05-20,single
3,Yonaguni,Bad Bunny,45173496,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,2021-06-04,2021-06-11,GLB,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,audio_features,2JPLbjOn0wPCngEot2STUS,spotify:track:2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/audio-analysis/2JPLbjOn0wPCngEot2STUS,206710,4,Latin,2021-06-04,single
4,MONTERO (Call Me By Your Name),Lil Nas X,36198180,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,2021-06-04,2021-06-11,GLB,0.61,0.508,8,-6.682,0,0.152,0.297,0.0,0.384,0.758,178.818,audio_features,67BtfxlNbhBmCDR2L2l8qd,spotify:track:67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,4,Hip hop,2021-03-31,single
5,Kiss Me More (feat. SZA),Doja Cat,34577241,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,2021-06-04,2021-06-11,GLB,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4,Pop,2021-04-09,single
6,Butter,BTS,34510308,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN,2021-06-04,2021-06-11,GLB,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,audio_features,2bgTY4UwhfBYhGT4HUYStN,spotify:track:2bgTY4UwhfBYhGT4HUYStN,https://api.spotify.com/v1/tracks/2bgTY4UwhfBYhGT4HUYStN,https://api.spotify.com/v1/audio-analysis/2bgTY4UwhfBYhGT4HUYStN,164442,4,Pop,2021-06-04,single
7,deja vu,Olivia Rodrigo,33668346,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,2021-06-04,2021-06-11,GLB,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4,Pop,2021-05-21,album
8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,28916301,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,2021-06-04,2021-06-11,GLB,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,Pop,2021-03-19,album
9,Levitating (feat. DaBaby),Dua Lipa,28453090,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2021-06-04,2021-06-11,GLB,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,Pop,2020-03-27,album
10,traitor,Olivia Rodrigo,26344058,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,2021-06-04,2021-06-11,GLB,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4,Pop,2021-05-21,album
